46.397,48.696999999999996
46.397,48.696999999999996
46.397,48.696999999999996
46.397,48.696999999999996
48.997,49.897
48.997,49.897
48.997,49.897
48.997,49.897
50.596999999999994,51.997
50.596999999999994,51.997
50.596999999999994,51.997
50.596999999999994,51.997
52.897,53.897
52.897,53.897
52.897,53.897
54.797,55.397
54.797,55.397
54.797,55.397
54.797,55.397
56.596999999999994,57.596999999999994
56.596999999999994,57.596999999999994
56.596999999999994,57.596999999999994
60.897,61.397
60.897,61.397
60.897,61.397
